scenario,region,period,technology,emission type,electricity production [EJ/yr],specific emissions [gCO2eq/kWh]
ADV_WP5_Base,AFR,2010,Gas|w/o CCS,upstream CH4,0.1895,110.32535458297414
ADV_WP5_Base,AFR,2010,Nuclear,Construction,1.247e-5,1.6104711100919058
ADV_WP5_Base,AFR,2010,Nuclear,Operation,1.247e-5,13.56747620217785
ADV_WP5_Base,AFR,2010,Solar|PV,Construction,0.002739,28.798384495578915
ADV_WP5_Base,AFR,2010,Solar|PV,Operation,0.002739,0.06617313977795032
ADV_WP5_Base,AFR,2010,Wind,Construction,1.955e-4,9.712263126067459
ADV_WP5_Base,AFR,2010,Wind,Operation,1.955e-4,1.0772662721156498
ADV_WP5_Base,CHN,2010,Biomass|w/o CCS,Construction,0.00844,2.417915159672132
ADV_WP5_Base,CHN,2010,Biomass|w/o CCS,Operation,0.00844,49.511018570597635
ADV_WP5_Base,CHN,2010,Coal|w/o CCS,Construction,9.709,0.40738518851484123
ADV_WP5_Base,CHN,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),9.709,1000.3913894324853
ADV_WP5_Base,CHN,2010,Coal|w/o CCS,Operation,9.709,38.37409830420038
ADV_WP5_Base,CHN,2010,Coal|w/o CCS,upstream CH4,9.709,53.6750724292588
ADV_WP5_Base,CHN,2010,Gas|w/o CCS,Construction,0.9974,0.24103571276208324
ADV_WP5_Base,CHN,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.9974,437.0964507720072
ADV_WP5_Base,CHN,2010,Gas|w/o CCS,Operation,0.9974,25.491229064313668
ADV_WP5_Base,CHN,2010,Gas|w/o CCS,upstream CH4,0.9974,123.74052166532009
ADV_WP5_Base,CHN,2010,Nuclear,Construction,0.2647,2.8218378320239736
ADV_WP5_Base,CHN,2010,Nuclear,Operation,0.2647,18.283844980944863
ADV_WP5_Base,CHN,2010,Solar|PV,Construction,0.005279,60.82702420291704
ADV_WP5_Base,CHN,2010,Solar|PV,Operation,0.005279,0.11712949264586606
ADV_WP5_Base,CHN,2010,Wind,Construction,0.3031,6.09926759547062
ADV_WP5_Base,CHN,2010,Wind,Operation,0.3031,0.6280566180132221
ADV_WP5_Base,EUR,2010,Biomass|w/o CCS,Construction,0.3326,2.0251060744363327
ADV_WP5_Base,EUR,2010,Biomass|w/o CCS,Operation,0.3326,41.960644645844376
ADV_WP5_Base,EUR,2010,Coal|w/o CCS,Construction,3.004,0.27668906379951136
ADV_WP5_Base,EUR,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),3.004,797.7762982689748
ADV_WP5_Base,EUR,2010,Coal|w/o CCS,Operation,3.004,34.60603766049555
ADV_WP5_Base,EUR,2010,Coal|w/o CCS,upstream CH4,3.004,33.92121268055779
ADV_WP5_Base,EUR,2010,Gas|w/o CCS,Construction,3.107,0.16754785378557926
ADV_WP5_Base,EUR,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),3.107,339.1438686836176
ADV_WP5_Base,EUR,2010,Gas|w/o CCS,Operation,3.107,21.555805940729574
ADV_WP5_Base,EUR,2010,Gas|w/o CCS,upstream CH4,3.107,52.842846934793116
ADV_WP5_Base,EUR,2010,Nuclear,Construction,3.552,1.5686548844992405
ADV_WP5_Base,EUR,2010,Nuclear,Operation,3.552,10.625866629066547
ADV_WP5_Base,EUR,2010,Solar|CSP,Construction,0.004394,16.61210636210406
ADV_WP5_Base,EUR,2010,Solar|CSP,Operation,0.004394,1.0680919112576222
ADV_WP5_Base,EUR,2010,Solar|PV,Construction,0.1696,34.45637114514448
ADV_WP5_Base,EUR,2010,Solar|PV,Operation,0.1696,0.08382700463051805
ADV_WP5_Base,EUR,2010,Wind,Construction,0.8143,6.002800796568927
ADV_WP5_Base,EUR,2010,Wind,Operation,0.8143,0.6819175200199548
ADV_WP5_Base,IND,2010,Biomass|w/o CCS,Construction,7.255e-6,2.5157644559802126
ADV_WP5_Base,IND,2010,Biomass|w/o CCS,Operation,7.255e-6,39.50744389011332
ADV_WP5_Base,IND,2010,Coal|w/o CCS,Construction,2.327,0.44601239356591305
ADV_WP5_Base,IND,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.327,1223.8762354963471
ADV_WP5_Base,IND,2010,Coal|w/o CCS,Operation,2.327,41.837290636140175
ADV_WP5_Base,IND,2010,Coal|w/o CCS,upstream CH4,2.327,27.007152365167048
ADV_WP5_Base,IND,2010,Gas|w/o CCS,Construction,0.3525,0.3639056512348199
ADV_WP5_Base,IND,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.3525,469.27659574468095
ADV_WP5_Base,IND,2010,Gas|w/o CCS,Operation,0.3525,27.55892700779257
ADV_WP5_Base,IND,2010,Gas|w/o CCS,upstream CH4,0.3525,95.3265992118845
ADV_WP5_Base,IND,2010,Nuclear,Construction,0.07829,3.140434329141556
ADV_WP5_Base,IND,2010,Nuclear,Operation,0.07829,24.774579702382027
ADV_WP5_Base,IND,2010,Solar|CSP,Construction,1.82e-4,31.597172774328612
ADV_WP5_Base,IND,2010,Solar|CSP,Operation,1.82e-4,1.360028229279955
ADV_WP5_Base,IND,2010,Solar|PV,Construction,0.002644,61.91097458323847
ADV_WP5_Base,IND,2010,Solar|PV,Operation,0.002644,0.1221753960872356
ADV_WP5_Base,IND,2010,Wind,Construction,0.1157,6.5913521555740315
ADV_WP5_Base,IND,2010,Wind,Operation,0.1157,0.6522083593001214
ADV_WP5_Base,JPN,2010,Biomass|w/o CCS,Construction,0.001475,2.123967915783379
ADV_WP5_Base,JPN,2010,Biomass|w/o CCS,Operation,0.001475,44.586089361095674
ADV_WP5_Base,JPN,2010,Coal|w/o CCS,Construction,0.9467,0.28809242337797103
ADV_WP5_Base,JPN,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.9467,802.746382169642
ADV_WP5_Base,JPN,2010,Coal|w/o CCS,Operation,0.9467,26.201410134290043
ADV_WP5_Base,JPN,2010,Coal|w/o CCS,upstream CH4,0.9467,35.97345480254782
ADV_WP5_Base,JPN,2010,Gas|w/o CCS,Construction,1.186,0.17318730330268817
ADV_WP5_Base,JPN,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.186,426.779089376054
ADV_WP5_Base,JPN,2010,Gas|w/o CCS,Operation,1.186,23.18290266427198
ADV_WP5_Base,JPN,2010,Gas|w/o CCS,upstream CH4,1.186,22.699201920811614
ADV_WP5_Base,JPN,2010,Nuclear,Construction,1.107,1.7925180769609717
ADV_WP5_Base,JPN,2010,Nuclear,Operation,1.107,12.240829613492838
ADV_WP5_Base,JPN,2010,Solar|PV,Construction,0.0167,51.45851400675124
ADV_WP5_Base,JPN,2010,Solar|PV,Operation,0.0167,0.12610331086760676
ADV_WP5_Base,JPN,2010,Wind,Construction,0.02031,4.989383795505088
ADV_WP5_Base,JPN,2010,Wind,Operation,0.02031,0.5638613878166342
ADV_WP5_Base,LAM,2010,Biomass|w/o CCS,Construction,7.255e-6,2.041412821992867
ADV_WP5_Base,LAM,2010,Biomass|w/o CCS,Operation,7.255e-6,41.054051804082384
ADV_WP5_Base,LAM,2010,Coal|w/o CCS,Construction,0.2145,0.2666423859388858
ADV_WP5_Base,LAM,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.2145,916.8671328671329
ADV_WP5_Base,LAM,2010,Coal|w/o CCS,Operation,0.2145,25.62203213996341
ADV_WP5_Base,LAM,2010,Coal|w/o CCS,upstream CH4,0.2145,78.4784624350271
ADV_WP5_Base,LAM,2010,Gas|w/o CCS,Construction,1.551,0.1592774626133333
ADV_WP5_Base,LAM,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.551,471.6441005802708
ADV_WP5_Base,LAM,2010,Gas|w/o CCS,Operation,1.551,23.422811200538675
ADV_WP5_Base,LAM,2010,Gas|w/o CCS,upstream CH4,1.551,122.90380920071499
ADV_WP5_Base,LAM,2010,Nuclear,Construction,0.1076,1.5101042374039977
ADV_WP5_Base,LAM,2010,Nuclear,Operation,0.1076,12.249394298930552
ADV_WP5_Base,LAM,2010,Solar|PV,Construction,0.002651,29.134029630990707
ADV_WP5_Base,LAM,2010,Solar|PV,Operation,0.002651,0.08115246548631286
ADV_WP5_Base,LAM,2010,Wind,Construction,0.01955,7.431419005988977
ADV_WP5_Base,LAM,2010,Wind,Operation,0.01955,0.8562314190538679
ADV_WP5_Base,MEA,2010,Biomass|w/o CCS,Construction,7.172e-6,2.307940831570198
ADV_WP5_Base,MEA,2010,Biomass|w/o CCS,Operation,7.172e-6,46.910306960757026
ADV_WP5_Base,MEA,2010,Coal|w/o CCS,Construction,0.371,0.3131891805971129
ADV_WP5_Base,MEA,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.371,1059.622641509434
ADV_WP5_Base,MEA,2010,Coal|w/o CCS,Operation,0.371,27.75300852817309
ADV_WP5_Base,MEA,2010,Coal|w/o CCS,upstream CH4,0.371,143.68764838501983
ADV_WP5_Base,MEA,2010,Gas|w/o CCS,Construction,2.679,0.1883071403263985
ADV_WP5_Base,MEA,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.679,603.3594624860024
ADV_WP5_Base,MEA,2010,Gas|w/o CCS,Operation,2.679,23.761418542818067
ADV_WP5_Base,MEA,2010,Gas|w/o CCS,upstream CH4,2.679,156.3380766200435
ADV_WP5_Base,MEA,2010,Nuclear,Construction,0.03842,2.3733648498549877
ADV_WP5_Base,MEA,2010,Nuclear,Operation,0.03842,16.385054805889283
ADV_WP5_Base,MEA,2010,Solar|CSP,Construction,4.138e-4,16.492174254969566
ADV_WP5_Base,MEA,2010,Solar|CSP,Operation,4.138e-4,1.0128092610742077
ADV_WP5_Base,MEA,2010,Solar|PV,Construction,0.002753,41.02016509512676
ADV_WP5_Base,MEA,2010,Solar|PV,Operation,0.002753,0.08370665684448178
ADV_WP5_Base,MEA,2010,Wind,Construction,0.009776,11.216840393946496
ADV_WP5_Base,MEA,2010,Wind,Operation,0.009776,1.2031956067575917
ADV_WP5_Base,OAS,2010,Biomass|w/o CCS,Construction,0.002727,2.2105733718552427
ADV_WP5_Base,OAS,2010,Biomass|w/o CCS,Operation,0.002727,43.141825885498115
ADV_WP5_Base,OAS,2010,Coal|w/o CCS,Construction,1.54,0.29889407071140917
ADV_WP5_Base,OAS,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.54,956.1038961038961
ADV_WP5_Base,OAS,2010,Coal|w/o CCS,Operation,1.54,34.80060038863978
ADV_WP5_Base,OAS,2010,Coal|w/o CCS,upstream CH4,1.54,44.40068222886298
ADV_WP5_Base,OAS,2010,Gas|w/o CCS,Construction,2.382,0.18119269714612293
ADV_WP5_Base,OAS,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),2.382,440.7052896725441
ADV_WP5_Base,OAS,2010,Gas|w/o CCS,Operation,2.382,23.97252448619606
ADV_WP5_Base,OAS,2010,Gas|w/o CCS,upstream CH4,2.382,61.2757345817273
ADV_WP5_Base,OAS,2010,Nuclear,Construction,0.7131,2.080011517672907
ADV_WP5_Base,OAS,2010,Nuclear,Operation,0.7131,14.69201689961756
ADV_WP5_Base,OAS,2010,Solar|PV,Construction,0.00702,39.90342832081965
ADV_WP5_Base,OAS,2010,Solar|PV,Operation,0.00702,0.08734418307617298
ADV_WP5_Base,OAS,2010,Wind,Construction,0.009776,15.001692252780606
ADV_WP5_Base,OAS,2010,Wind,Operation,0.009776,1.6394597854463728
ADV_WP5_Base,ROW,2010,Biomass|w/o CCS,Construction,0.01763,2.1435135034409383
ADV_WP5_Base,ROW,2010,Biomass|w/o CCS,Operation,0.01763,45.07541173164028
ADV_WP5_Base,ROW,2010,Coal|w/o CCS,Construction,2.416,0.2911438310888668
ADV_WP5_Base,ROW,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.416,932.0364238410596
ADV_WP5_Base,ROW,2010,Coal|w/o CCS,Operation,2.416,26.326977401278285
ADV_WP5_Base,ROW,2010,Coal|w/o CCS,upstream CH4,2.416,26.610898036008713
ADV_WP5_Base,ROW,2010,Gas|w/o CCS,Construction,1.455,0.17951522602005457
ADV_WP5_Base,ROW,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.455,405.5257731958763
ADV_WP5_Base,ROW,2010,Gas|w/o CCS,Operation,1.455,23.996077584510594
ADV_WP5_Base,ROW,2010,Gas|w/o CCS,upstream CH4,1.455,51.69350993681091
ADV_WP5_Base,ROW,2010,Nuclear,Construction,0.7871,1.8502683125894077
ADV_WP5_Base,ROW,2010,Nuclear,Operation,0.7871,13.019641604551023
ADV_WP5_Base,ROW,2010,Solar|CSP,Construction,2.062e-4,14.336747021828492
ADV_WP5_Base,ROW,2010,Solar|CSP,Operation,2.062e-4,0.9280302311417564
ADV_WP5_Base,ROW,2010,Solar|PV,Construction,0.002258,42.927248715660426
ADV_WP5_Base,ROW,2010,Solar|PV,Operation,0.002258,0.10596656102043829
ADV_WP5_Base,ROW,2010,Wind,Construction,0.05866,4.448003218327924
ADV_WP5_Base,ROW,2010,Wind,Operation,0.05866,0.48565655601396157
ADV_WP5_Base,RUS,2010,Biomass|w/o CCS,Construction,0.01228,2.053670643652933
ADV_WP5_Base,RUS,2010,Biomass|w/o CCS,Operation,0.01228,44.747300665567906
ADV_WP5_Base,RUS,2010,Coal|w/o CCS,Construction,0.3332,0.2933755080591077
ADV_WP5_Base,RUS,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.3332,620.6002400960384
ADV_WP5_Base,RUS,2010,Coal|w/o CCS,Operation,0.3332,26.21982114821271
ADV_WP5_Base,RUS,2010,Coal|w/o CCS,upstream CH4,0.3332,45.577565579924226
ADV_WP5_Base,RUS,2010,Gas|w/o CCS,Construction,1.515,0.21077504709165873
ADV_WP5_Base,RUS,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),1.515,382.57425742574264
ADV_WP5_Base,RUS,2010,Gas|w/o CCS,Operation,1.515,23.239334333478027
ADV_WP5_Base,RUS,2010,Gas|w/o CCS,upstream CH4,1.515,90.65646119810519
ADV_WP5_Base,RUS,2010,Nuclear,Construction,0.5857,1.5394597722249816
ADV_WP5_Base,RUS,2010,Nuclear,Operation,0.5857,10.187424092146326
ADV_WP5_Base,RUS,2010,Wind,Construction,1.955e-4,5.8439662388739135
ADV_WP5_Base,RUS,2010,Wind,Operation,1.955e-4,0.6761090458472163
ADV_WP5_Base,USA,2010,Biomass|w/o CCS,Construction,0.1957,2.2202358613059694
ADV_WP5_Base,USA,2010,Biomass|w/o CCS,Operation,0.1957,51.609367736084394
ADV_WP5_Base,USA,2010,Coal|w/o CCS,Construction,6.271,0.2574598681311955
ADV_WP5_Base,USA,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),6.271,916.7915802902249
ADV_WP5_Base,USA,2010,Coal|w/o CCS,Operation,6.271,25.844338466994692
ADV_WP5_Base,USA,2010,Coal|w/o CCS,upstream CH4,6.271,16.73699836518551
ADV_WP5_Base,USA,2010,Gas|w/o CCS,Construction,4.385,0.1586106415536939
ADV_WP5_Base,USA,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.385,422.80501710376285
ADV_WP5_Base,USA,2010,Gas|w/o CCS,Operation,4.385,22.52442491545456
ADV_WP5_Base,USA,2010,Gas|w/o CCS,upstream CH4,4.385,38.304045742731184
ADV_WP5_Base,USA,2010,Nuclear,Construction,2.974,1.5160067205899397
ADV_WP5_Base,USA,2010,Nuclear,Operation,2.974,16.68346977568388
ADV_WP5_Base,USA,2010,Solar|CSP,Construction,0.00417,15.25434154124586
ADV_WP5_Base,USA,2010,Solar|CSP,Operation,0.00417,0.9953424236834719
ADV_WP5_Base,USA,2010,Solar|PV,Construction,0.01563,30.61809216101475
ADV_WP5_Base,USA,2010,Solar|PV,Operation,0.01563,0.07299841200107227
ADV_WP5_Base,USA,2010,Wind,Construction,0.391,6.27357779087659
ADV_WP5_Base,USA,2010,Wind,Operation,0.391,0.6330221449605127
ADV_WP5_Base,World,2010,Biomass|w/o CCS,Construction,0.5709,2.077714982378577
ADV_WP5_Base,World,2010,Biomass|w/o CCS,Operation,0.5709,42.997030250619275
ADV_WP5_Base,World,2010,Coal|w/o CCS,Construction,27.16,0.41319673238975885
ADV_WP5_Base,World,2010,Coal|w/o CCS,direct fossil CO2 (non-CCS),27.16,1053.0729485946006
ADV_WP5_Base,World,2010,Coal|w/o CCS,Operation,27.16,38.91344366285985
ADV_WP5_Base,World,2010,Coal|w/o CCS,upstream CH4,27.16,46.4889049215589
ADV_WP5_Base,World,2010,Gas|w/o CCS,Construction,19.8,0.19138592264190887
ADV_WP5_Base,World,2010,Gas|w/o CCS,direct fossil CO2 (non-CCS),19.8,429.9558858337566
ADV_WP5_Base,World,2010,Gas|w/o CCS,Operation,19.8,23.70143397043591
ADV_WP5_Base,World,2010,Gas|w/o CCS,upstream CH4,19.8,80.98085274275073
ADV_WP5_Base,World,2010,Nuclear,Construction,10.21,1.8461145744083958
ADV_WP5_Base,World,2010,Nuclear,Operation,10.21,13.43220459191968
ADV_WP5_Base,World,2010,Solar|CSP,Construction,0.009365,16.283785924345562
ADV_WP5_Base,World,2010,Solar|CSP,Operation,0.009365,1.0386734322181568
ADV_WP5_Base,World,2010,Solar|PV,Construction,0.2272,36.98994061346556
ADV_WP5_Base,World,2010,Solar|PV,Operation,0.2272,0.08850576933808557
ADV_WP5_Base,World,2010,Wind,Construction,1.743,6.18849900700472
ADV_WP5_Base,World,2010,Wind,Operation,1.743,0.6583673025420134
ADV_WP5_P240_FullTech,AFR,2015,Biomass|w/o CCS,Construction,0.003309,1.952934879225379
ADV_WP5_P240_FullTech,AFR,2015,Biomass|w/o CCS,Operation,0.003309,37.02959942321109
ADV_WP5_P240_FullTech,AFR,2015,Biomass|w/o CCS,LUC,0.003309,681.9306481492576
ADV_WP5_P240_FullTech,AFR,2015,Coal|w/o CCS,Construction,0.02158,0.24679046417502393
ADV_WP5_P240_FullTech,AFR,2015,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.02158,1080.834105653383
ADV_WP5_P240_FullTech,AFR,2015,Coal|w/o CCS,Operation,0.02158,18.938586467688523
ADV_WP5_P240_FullTech,AFR,2015,Coal|w/o CCS,upstream CH4,0.02158,42.90063585688309
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/ CCS,Construction,0.001147,0.546912098113226
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/ CCS,direct fossil CO2 (CCS),0.001147,47.80122057541413
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/ CCS,Operation,0.001147,17.6479067201283
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/ CCS,upstream CH4,0.001147,62.5024109402321
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/o CCS,Construction,0.4969,0.14254902177367443
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.4969,465.4860132823506
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/o CCS,Operation,0.4969,11.970247211636828
ADV_WP5_P240_FullTech,AFR,2015,Gas|w/o CCS,upstream CH4,0.4969,62.868492404937975
ADV_WP5_P240_FullTech,AFR,2015,Nuclear,Construction,3.901e-5,1.6137703162030568
ADV_WP5_P240_FullTech,AFR,2015,Nuclear,Operation,3.901e-5,7.501022565040395
ADV_WP5_P240_FullTech,AFR,2015,Solar|CSP,Construction,9.82e-4,12.591692613028174
ADV_WP5_P240_FullTech,AFR,2015,Solar|CSP,Operation,9.82e-4,0.7426687946029163
ADV_WP5_P240_FullTech,AFR,2015,Solar|PV,Construction,0.01274,23.38957760051886
ADV_WP5_P240_FullTech,AFR,2015,Solar|PV,Operation,0.01274,0.03569452979578099
ADV_WP5_P240_FullTech,AFR,2015,Wind,Construction,0.009509,8.30496522715678
ADV_WP5_P240_FullTech,AFR,2015,Wind,Operation,0.009509,0.8294563519650752
ADV_WP5_P240_FullTech,CHN,2015,Biomass|w/o CCS,Construction,0.04078,2.260890491710338
ADV_WP5_P240_FullTech,CHN,2015,Biomass|w/o CCS,Operation,0.04078,41.16886264567691
ADV_WP5_P240_FullTech,CHN,2015,Biomass|w/o CCS,LUC,0.04078,681.9306481492576
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/ CCS,Construction,1.247e-5,0.8924413494986659
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/ CCS,direct fossil CO2 (CCS),1.247e-5,117.09382518043303
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/ CCS,Operation,1.247e-5,52.92716330088817
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/ CCS,upstream CH4,1.247e-5,33.39001184423523
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/o CCS,Construction,9.068,0.33582243506125264
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/o CCS,direct fossil CO2 (non-CCS),9.068,940.0970445522718
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/o CCS,Operation,9.068,30.55789671734952
ADV_WP5_P240_FullTech,CHN,2015,Coal|w/o CCS,upstream CH4,9.068,29.42569849473681
ADV_WP5_P240_FullTech,CHN,2015,Gas|w/o CCS,Construction,4.604,0.20011587511537
ADV_WP5_P240_FullTech,CHN,2015,Gas|w/o CCS,direct fossil CO2 (non-CCS),4.604,398.0017376194613
ADV_WP5_P240_FullTech,CHN,2015,Gas|w/o CCS,Operation,4.604,21.39109383274416
ADV_WP5_P240_FullTech,CHN,2015,Gas|w/o CCS,upstream CH4,4.604,76.194442581071
ADV_WP5_P240_FullTech,CHN,2015,Nuclear,Construction,0.6559,2.3585459948342
ADV_WP5_P240_FullTech,CHN,2015,Nuclear,Operation,0.6559,9.83580791931487
ADV_WP5_P240_FullTech,CHN,2015,Solar|CSP,Construction,0.005941,23.25853282949779
ADV_WP5_P240_FullTech,CHN,2015,Solar|CSP,Operation,0.005941,1.2133999054783966
ADV_WP5_P240_FullTech,CHN,2015,Solar|PV,Construction,0.1173,43.18733834769351
ADV_WP5_P240_FullTech,CHN,2015,Solar|PV,Operation,0.1173,0.07841764466609204
ADV_WP5_P240_FullTech,CHN,2015,Wind,Construction,1.085,6.253288898790294
ADV_WP5_P240_FullTech,CHN,2015,Wind,Operation,1.085,0.6188271619850265
ADV_WP5_P240_FullTech,EUR,2015,Biomass|w/o CCS,Construction,0.4581,1.9501894293819921
ADV_WP5_P240_FullTech,EUR,2015,Biomass|w/o CCS,Operation,0.4581,37.92285117071441
ADV_WP5_P240_FullTech,EUR,2015,Biomass|w/o CCS,LUC,0.4581,681.9306481492576
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/ CCS,Construction,9.007e-6,0.6400010191523485
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/ CCS,direct fossil CO2 (CCS),9.007e-6,99.64250027756188
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/ CCS,Operation,9.007e-6,49.415692071393806
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/ CCS,upstream CH4,9.007e-6,25.225509434359545
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/o CCS,Construction,1.991,0.21793400217798298
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/o CCS,direct fossil CO2 (non-CCS),1.991,783.4655951783024
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/o CCS,Operation,1.991,28.74943829823421
ADV_WP5_P240_FullTech,EUR,2015,Coal|w/o CCS,upstream CH4,1.991,20.117849119874442
ADV_WP5_P240_FullTech,EUR,2015,Gas|w/o CCS,Construction,3.343,0.14381905050244773
ADV_WP5_P240_FullTech,EUR,2015,Gas|w/o CCS,direct fossil CO2 (non-CCS),3.343,340.5085252766976
ADV_WP5_P240_FullTech,EUR,2015,Gas|w/o CCS,Operation,3.343,17.103944377419836
ADV_WP5_P240_FullTech,EUR,2015,Gas|w/o CCS,upstream CH4,3.343,31.81164102936732
ADV_WP5_P240_FullTech,EUR,2015,Nuclear,Construction,3.318,1.4085213581516804
ADV_WP5_P240_FullTech,EUR,2015,Nuclear,Operation,3.318,6.094750099801659
ADV_WP5_P240_FullTech,EUR,2015,Solar|CSP,Construction,0.01627,15.243390081318545
ADV_WP5_P240_FullTech,EUR,2015,Solar|CSP,Operation,0.01627,0.9407731774773046
ADV_WP5_P240_FullTech,EUR,2015,Solar|PV,Construction,0.5336,26.72347935738658
ADV_WP5_P240_FullTech,EUR,2015,Solar|PV,Operation,0.5336,0.056462213635512154
ADV_WP5_P240_FullTech,EUR,2015,Wind,Construction,1.393,5.802394465055654
ADV_WP5_P240_FullTech,EUR,2015,Wind,Operation,1.393,0.6348224575381815
ADV_WP5_P240_FullTech,IND,2015,Biomass|w/o CCS,Construction,0.007123,2.387966880443049
ADV_WP5_P240_FullTech,IND,2015,Biomass|w/o CCS,Operation,0.007123,37.36942727579238
ADV_WP5_P240_FullTech,IND,2015,Biomass|w/o CCS,LUC,0.007123,681.9306481492576
ADV_WP5_P240_FullTech,IND,2015,Coal|w/o CCS,Construction,2.635,0.3833086235958768
ADV_WP5_P240_FullTech,IND,2015,Coal|w/o CCS,direct fossil CO2 (non-CCS),2.635,1180.0075901328275
ADV_WP5_P240_FullTech,IND,2015,Coal|w/o CCS,Operation,2.635,31.399534242996967
ADV_WP5_P240_FullTech,IND,2015,Coal|w/o CCS,upstream CH4,2.635,21.462839826457632
ADV_WP5_P240_FullTech,IND,2015,Gas|w/o CCS,Construction,0.6511,0.23694439122969316
ADV_WP5_P240_FullTech,IND,2015,Gas|w/o CCS,direct fossil CO2 (non-CCS),0.6511,436.7992627860544
ADV_WP5_P240_FullTech,IND,2015,Gas|w/o CCS,Operation,0.6511,21.065687090587076
ADV_WP5_P240_FullTech,IND,2015,Gas|w/o CCS,upstream CH4,0.6511,45.1953204484927
ADV_WP5_P240_FullTech,IND,2015,Nuclear,Construction,0.1642,2.850534331923108
ADV_WP5_P240_FullTech,IND,2015,Nuclear,Operation,0.1642,11.251973616191616
ADV_WP5_P240_FullTech,IND,2015,Solar|CSP,Construction,0.001819,21.782251513813236
ADV_WP5_P240_FullTech,IND,2015,Solar|CSP,Operation,0.001819,1.0821832196416061
ADV_WP5_P240_FullTech,IND,2015,Solar|PV,Construction,0.02524,48.97344690750205
ADV_WP5_P240_FullTech,IND,2015,Solar|PV,Operation,0.02524,0.07379301140606978
ADV_WP5_P240_FullTech,IND,2015,Wind,Construction,0.3196,7.1358093878080915
ADV_WP5_P240_FullTech,IND,2015,Wind,Operation,0.3196,0.6345748319034165
ADV_WP5_P240_FullTech,JPN,2015,Biomass|w/o CCS,Construction,0.002951,2.0627616425937942
ADV_WP5_P240_FullTech,JPN,2015,Biomass|w/o CCS,Operation,0.002951,42.211948878078424
ADV_WP5_P240_FullTech,JPN,2015,Biomass|w/o CCS,LUC,0.002951,681.9306481492576
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/ CCS,Construction,1.022e-5,0.7400146271480902
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/ CCS,direct fossil CO2 (CCS),1.022e-5,93.31115459882582
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/ CCS,Operation,1.022e-5,42.942065728417816
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/ CCS,upstream CH4,1.022e-5,33.74376298197446
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/o CCS,Construction,0.6882,0.25152328651791145
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/o CCS,direct fossil CO2 (non-CCS),0.6882,791.4559721011334
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/o CCS,Operation,0.6882,23.040132220184447
ADV_WP5_P240_FullTech,JPN,2015,Coal|w/o CCS,upstream CH4,0.6882,34.55158784194865
ADV_WP5_P240_FullTech,JPN,2015,Gas|w/o CCS,Construction,1.515,0.17157292298809576
